date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
20120813,102.61134,23.750179,22.507541,21.837197,104.41703,24.964004,107.96647,101.74142,75.022353,102.2312,29.490861,49.426368,80.142482,25.455958,77.36151,25.768577,87.46846,21.463453,83.581934,102.06845,119.46874,115.56428,128.34497,30.952575,103.959,47.902292,49.627335,29.26438,38.931579,30.029863,36.49441,54.673686,47.821169,26.114013,44.146779,58.226332,45.810001,110.199003,33.60602,67.742945,14.201455,34.413255,28.583553,32.843679,33.515257,36.77803,42.747064,84.520354,32.530523,77.364993,232.440002,68.911383,7.577663,28.842987,84.989998,28.667081,35.924999,32.804673,15.838628,42.767508,100.854186,47.621313,18.976538,28.212798,330.335331,99.104324,49.644471,185.48654,24.072704,62.132564,34.109259,35.991142,38.750751,41.9091,78.828054,37.894336,85.414239,30.451636,40.133406,27.725718,46.075707,30.219191,66.099522,21.437569,60.565907,81.802527,57.921637,22.11044,70.986292,31.987732,49.481357,57.017883,69.475794,71.898513,31.302539,38.765514,33.480648,31.269028,68.189845,80.862063
20120814,102.60212,23.691895,22.452125,21.781489,104.36818,24.964004,107.47961,101.80918,74.937724,102.2312,29.500477,49.436216,79.714841,25.428298,77.479876,25.785677,87.425178,21.405578,83.562133,101.56719,119.25523,113.99874,127.35987,30.710614,103.87297,47.949486,49.985969,29.327086,38.959694,30.029863,36.144343,54.084756,47.727952,26.08803,44.146779,57.974267,45.810001,110.199003,33.456077,67.620803,14.182457,34.366243,28.526802,32.972766,33.479506,36.873333,42.8524,84.747087,33.228096,78.943094,233.190002,68.558416,7.636557,28.989166,84.940002,28.65712,35.560001,32.624273,15.683347,42.212581,100.889799,47.458944,18.931335,28.681101,334.664677,98.769545,51.420844,184.815465,23.883296,62.295928,34.210689,36.064408,38.678335,42.150335,79.02535,37.809624,85.321801,30.650553,40.124372,27.670617,45.623846,30.209555,66.329066,21.672551,60.793667,82.430892,58.192125,22.263885,70.2972,31.867961,49.548095,57.013196,69.503164,72.186216,31.685525,38.818054,33.23864,31.269028,68.756546,80.917106
20120815,102.33476,23.672469,22.415183,21.67936,104.26074,24.966004,106.97471,101.81886,74.947122,101.9994,29.481245,49.485468,78.702481,25.217536,77.107863,25.768577,87.399211,21.380775,83.532439,101.05647,118.9932,112.39637,126.33724,30.443015,103.63398,48.147701,51.158802,29.228553,38.90346,30.049453,35.829283,53.680417,47.560158,26.008898,44.146779,57.508923,45.810001,110.189001,33.512303,67.611406,14.229953,34.441465,28.536261,32.991208,33.318633,36.959107,42.986463,84.631704,33.43442,79.047042,237.419998,68.27809,7.724897,29.126208,84.709999,28.627237,35.455002,32.462858,15.847762,42.30826,101.024413,47.649965,18.949415,28.88038,334.1041,98.645194,51.693411,184.917991,23.69389,62.03273,34.183027,36.036932,38.90463,42.052857,78.747339,37.960226,85.543654,30.382449,39.808149,27.734905,45.292157,30.402278,66.677978,21.726778,60.71167,82.28044,58.313379,23.064674,69.730822,31.739632,50.358482,57.964353,69.868107,72.882428,31.536466,38.695459,33.355893,31.278238,69.165309,80.733624
20120816,102.21491,23.711323,22.405947,21.716498,104.32911,24.966004,106.65916,101.90598,74.853087,101.88814,29.433168,49.436216,78.309757,25.402414,77.39533,25.768577,87.41652,21.39731,83.522538,100.81056,118.85733,111.43863,125.86814,30.303153,103.56706,48.128827,49.259006,29.559982,38.772252,30.059247,35.54923,53.645257,47.737272,25.913244,44.121398,57.334418,45.810001,110.199003,34.008993,68.212729,14.324946,34.789357,28.924059,33.074193,33.238196,36.863804,43.340772,85.370919,34.00427,78.527304,241.550003,68.810709,7.783791,29.162754,85.220001,28.706923,35.119999,32.415385,17.373166,42.815346,101.69749,47.993802,19.030782,28.242689,336.771763,98.989539,52.924655,187.192186,23.98251,61.896593,34.210689,36.220093,38.696439,42.193662,78.433464,38.091999,86.652927,30.615961,39.699727,28.267562,45.561351,30.864816,67.559427,21.708703,61.039645,82.563646,58.360014,23.20853,70.778625,31.859407,50.901918,58.531298,70.19902,73.611344,31.687965,38.634163,33.318371,31.425559,67.028574,81.348298
20120817,102.29788,23.759891,22.461361,21.716498,104.24121,24.966004,106.80341,101.93503,74.900108,102.05503,29.490861,49.426368,78.868302,25.448635,77.39533,25.777127,87.503078,21.422114,83.532439,100.93352,118.97378,111.98196,126.1496,30.396392,103.62442,48.128827,49.045763,29.658515,38.809741,29.873152,35.645499,53.733158,47.653375,25.90455,44.121398,57.353808,45.810001,110.199003,33.962136,68.184543,14.372443,34.958603,29.084853,33.101857,33.148823,36.673195,43.503565,86.949979,34.190944,78.791895,241.169998,69.063007,7.8525,28.842987,85.870003,28.9161,34.555,32.301448,17.409702,43.351137,101.105186,48.194372,18.985579,28.272581,338.908909,99.094756,53.319403,187.546368,23.748006,61.533568,34.100036,36.201777,38.397728,42.025287,78.343786,38.440257,87.115126,30.624608,39.157629,28.377766,46.272798,31.028634,67.384971,21.500834,61.039645,82.643295,59.031571,23.122218,70.589828,31.799518,50.654036,58.57347,70.309319,75.106566,31.446056,38.581626,33.618536,31.333481,66.879928,81.100596
20120820,102.24257,23.779319,22.489069,21.716498,104.29004,24.966004,107.10094,101.99311,75.012947,101.99013,29.490861,49.524864,78.955573,25.402414,77.488333,25.794227,87.520394,21.446918,83.532439,100.99026,119.02231,112.21219,126.26218,30.424366,103.69134,48.17602,48.977913,29.559982,38.800371,29.873152,35.69801,53.865006,47.662699,25.930636,44.290605,57.382891,45.810001,110.189001,33.896533,67.949651,14.41044,34.883381,29.113229,33.101857,33.211385,36.74944,43.321623,89.236056,34.053395,78.659599,240.350006,68.988252,7.999734,28.961758,85.75,29.862372,35.404999,32.187511,17.300093,43.82952,100.979539,48.184823,18.922294,28.143051,338.108128,100.701699,53.169022,186.875294,23.657812,61.442805,34.459663,36.146831,38.325315,42.06369,79.070185,39.014414,86.791588,30.425691,39.528063,28.230826,46.03725,30.874455,67.329882,21.609287,60.811885,82.457441,58.574539,23.040699,70.17448,31.559974,50.720774,58.250169,70.263363,74.835557,31.316548,38.266387,33.796758,31.370312,67.167928,80.687749
20120821,102.32554,23.769605,22.479833,21.735067,104.27051,24.966004,107.28126,101.89631,75.097584,102.15702,29.490861,49.505164,79.156296,25.633513,77.657427,25.794227,87.606952,21.52133,83.532439,101.07539,119.04172,112.70947,126.41229,30.489634,103.66266,48.128827,48.822828,29.730174,38.669159,30.020069,35.846786,53.988065,47.662699,26.000202,44.519038,57.47984,45.810001,110.189001,33.943393,67.733547,14.457937,34.808163,28.924059,32.899004,32.970075,36.625543,43.264166,88.01655,33.532672,78.536755,239.449997,68.464971,8.038997,28.888669,85.220001,30.609429,35.665001,32.320438,17.501044,43.657302,100.494929,47.41119,18.849968,28.307455,335.090092,100.73996,52.934052,185.151002,23.54958,61.515413,35.077486,35.954509,38.207641,41.680666,79.384061,38.722628,86.162998,29.768397,38.796228,28.285928,46.075707,30.595003,67.036066,21.410457,60.830102,81.165311,57.902986,23.05988,70.183922,31.30332,50.930519,58.43759,69.766997,74.078599,31.160159,37.5571,33.440314,31.655749,66.359681,80.238212
20120822,102.36242,23.769605,22.516775,21.753637,104.39749,24.966004,107.89434,101.82854,75.219829,102.24974,29.529322,49.515016,80.133752,25.744442,77.581336,25.794227,87.650234,21.546132,83.581934,101.86038,119.47844,114.56971,127.71638,30.769355,103.98768,48.185458,48.900372,29.694347,38.556695,29.775207,36.065578,54.603365,47.569478,26.104551,44.612104,57.925795,45.810001,110.189001,34.224536,67.987235,14.438938,34.638917,28.97135,32.797577,32.916452,36.654133,43.388655,89.735125,32.962821,79.254937,243.100006,68.0258,8.068444,29.062255,85.690002,30.370371,35.799999,32.253974,17.555849,43.724275,100.647491,47.430292,18.786683,28.138068,338.928929,100.118225,53.234814,183.846143,23.206843,61.488187,34.883841,35.505767,38.171433,41.472905,79.410971,38.289659,86.218812,29.335969,38.769124,28.047152,46.03725,30.546823,66.925882,21.419494,60.902987,80.421896,57.986927,23.074265,70.627587,31.277656,51.454891,58.423534,69.987602,74.443065,31.301888,37.320672,33.34651,31.471597,66.675543,80.485921
20120823,102.46383,23.750179,22.544483,21.809343,104.35841,24.975998,107.97549,101.78982,75.201025,102.35173,29.510092,49.505164,80.282114,25.809149,77.564423,25.794227,87.69351,21.546132,83.591826,102.04008,119.57549,115.04857,128.09166,30.87192,104.05459,48.16658,49.123307,29.53311,38.453601,30.020069,36.056828,54.744004,47.988963,26.182813,44.476737,58.216635,45.810001,110.209004,33.652877,67.235576,14.296449,34.356842,28.734888,32.539402,32.57683,36.606482,43.091799,88.897974,33.169145,79.056494,241.199997,65.745812,7.999734,29.372888,85.150002,29.473903,35.735001,32.234984,17.473641,43.389405,99.875696,46.962292,18.660112,27.923844,338.738743,99.553886,53.150224,182.401469,22.584508,61.479109,34.330566,34.901335,38.379627,41.190316,79.14193,37.997873,85.567615,28.929488,38.669739,27.790007,45.883424,30.440824,66.714706,21.455645,60.748112,78.492549,57.865676,22.968773,70.032891,31.277656,51.407218,58.001838,69.564772,74.013184,31.069749,36.996678,33.449693,31.232197,66.480451,80.100596
20120824,102.56525,23.779319,22.498305,21.855767,104.56354,24.966004,108.0927,101.78982,75.219829,102.47226,29.519708,49.465768,80.308295,25.827637,77.911073,25.854074,87.806042,21.587473,83.591826,101.99279,119.50756,114.93806,128.06351,30.862594,103.97812,48.232651,49.142693,29.497279,38.284904,30.020069,36.223108,54.673686,47.91439,26.174117,44.502117,58.177855,45.810001,110.209004,33.587277,67.630201,14.372443,34.516683,28.9146,32.825237,32.728764,36.920988,43.446108,88.977124,33.866721,79.935312,245.740005,66.427935,8.00955,29.756607,85.389999,29.712961,36.02,32.234984,17.537582,43.590329,100.521851,47.334784,18.804764,28.541607,339.654667,100.395615,53.535575,184.330811,22.467255,61.909548,34.275238,35.231026,39.701189,41.595985,79.74278,38.195536,86.358356,29.474349,38.958858,28.065518,46.561222,30.787729,67.081971,21.699665,61.057862,79.439522,58.229435,23.352385,70.410472,31.611306,51.636035,58.095546,69.601541,74.835557,30.950016,37.802284,33.440314,31.342691,66.991413,80.779498
20120827,102.86026,23.789033,22.590661,21.911474,104.52447,24.966004,108.22794,101.77046,75.276256,102.57425,29.529322,49.465768,80.648665,25.799905,77.85189,25.888273,87.823351,21.612275,83.581934,102.25761,119.64343,115.61032,128.49509,30.965159,104.05459,48.25153,49.132998,29.53311,37.844419,29.912331,36.415645,54.911016,47.91439,26.191509,44.739013,58.39114,45.810001,110.209004,33.390477,67.658387,14.362943,34.413255,28.942976,32.871343,32.800265,36.959107,43.379077,90.648748,33.974797,79.78412,243.919998,66.698918,7.92121,30.048965,85.410004,29.573511,35.845001,32.253974,17.683728,43.475514,100.27057,47.401641,18.849968,28.491786,334.944951,100.54866,53.263009,182.392153,22.40412,61.808807,34.330566,34.956281,40.36197,41.691495,80.298793,38.082585,86.135083,29.63002,38.895614,28.184908,46.354518,30.672093,67.182971,21.591211,61.139859,79.731574,58.173471,23.563371,70.655905,31.542864,52.065065,57.936241,69.178712,75.284118,31.194371,37.443264,33.393411,31.324275,67.353729,80.49509
20120828,102.66666,23.750179,22.599897,21.930043,104.35841,24.966004,108.38121,101.86727,75.257445,102.57425,29.538938,49.505164,80.797026,25.938564,77.78425,25.871174,87.909909,21.579205,83.591826,102.29544,119.65314,115.88659,128.71087,31.011779,104.07372,48.194899,49.132998,29.497279,37.788185,30.000479,36.424396,54.998915,47.76524,26.226291,44.747472,58.526865,45.810001,110.209004,33.315504,67.705361,14.343945,34.28162,28.876767,32.889781,32.737704,36.901927,43.46526,90.530692,33.670221,79.387233,246.110001,66.829736,7.813238,30.112918,84.919998,29.224884,36.009998,32.234984,17.555849,43.398974,100.826976,47.401641,18.813805,28.710993,338.963963,100.90412,53.404716,181.627868,22.54843,61.827127,34.238355,34.800596,40.470591,41.807682,79.940075,38.063759,85.865306,29.846235,38.696846,28.129804,47.527442,30.431188,67.137066,21.555061,61.030532,80.430741,57.837692,23.668864,70.21224,31.346095,51.798115,57.865958,68.562845,75.35888,31.130838,37.364454,33.20581,31.397934,67.270121,80.825365
20120829,102.85104,23.789033,22.627605,21.902189,104.544,24.966004,108.15581,101.95439,75.304466,102.56498,29.538938,49.495316,80.692297,25.781417,77.89416,25.879723,87.901258,21.694955,83.591826,102.22923,119.65314,115.3801,128.41064,30.91854,104.0068,48.308164,49.132998,29.416661,37.713211,30.118014,36.33688,54.858275,47.634731,26.217595,44.662868,58.381447,45.810001,110.199003,33.390477,67.254372,14.372443,34.272219,28.933517,32.816018,32.684078,37.02582,43.675933,90.352258,33.345995,79.11319,247.119995,66.754988,7.8525,30.058103,84.550003,29.792647,35.814999,32.234984,17.537582,43.465948,100.33339,47.793232,18.822845,28.775757,344.34937,101.384479,53.697578,181.823604,22.25079,61.698913,34.395114,34.30606,40.886973,41.927809,80.397441,38.412021,85.986241,29.915425,38.904651,28.148172,47.440915,30.344461,66.824883,21.654475,60.921212,80.342241,57.930966,23.577755,69.127389,31.500088,52.093666,57.809457,68.296284,74.91966,31.282339,37.732233,33.112006,31.370312,67.60456,80.641882
20120830,102.8787,23.789033,22.599897,21.911474,104.50493,24.985993,108.19187,102.02215,75.332675,102.70406,29.538938,49.544565,80.779568,25.864612,77.86034,25.862624,87.901258,21.620544,83.601727,102.41839,119.81812,115.97869,128.88913,31.039753,104.08327,48.308164,48.948836,29.004613,37.094654,30.059247,36.450653,54.902224,47.625411,26.261075,44.772852,58.33297,45.810001,110.209004,33.090591,66.540297,14.296449,33.980739,28.611929,32.686931,32.523205,36.901927,43.436534,89.064328,33.198622,78.574555,246.220001,66.175644,7.76416,30.030692,84.010002,29.533667,35.415001,31.93115,17.263556,43.245892,99.552618,47.201067,18.660112,28.651209,341.181187,100.6063,53.48974,180.229799,21.890016,61.552378,34.026268,34.013003,40.642577,41.448292,80.171478,38.10141,85.362951,29.785695,38.958858,27.845108,47.161085,30.036103,66.273978,21.546023,60.930317,80.138689,57.082195,23.836694,67.83883,31.388871,52.141335,57.159703,67.855067,73.882353,30.959788,37.452022,33.027584,31.18616,67.121474,79.999679
20120831,102.91558,23.789033,22.627605,21.920758,104.37795,24.985993,108.9402,102.13832,75.450431,103.02857,29.587017,49.455916,81.706198,25.938564,78.06326,25.888273,88.084002,21.67015,83.651222,103.08043,120.1675,117.6179,129.79917,31.272854,104.22666,48.308164,49.016685,29.282296,37.253978,30.059247,36.739456,55.455994,47.93303,26.252379,44.772852,58.614117,45.810001,110.219005,33.40922,67.20739,14.400941,34.187596,28.838932,32.69615,32.487454,37.016292,43.618476,89.248128,33.729172,79.302182,248.270004,66.71761,7.842685,30.158598,84.339996,29.593431,36.02,31.836199,17.427971,43.580759,100.656468,47.248825,18.723397,28.740884,342.887883,101.567017,53.612554,181.609238,22.3951,61.75386,34.247575,34.251114,40.651627,41.640296,80.88552,38.270833,86.144387,29.370564,38.895614,28.304296,46.972923,30.498641,66.503522,21.564099,61.212744,79.032413,57.3247,23.788743,68.577855,31.346095,51.76951,57.178537,67.845873,74.620617,31.338539,37.600883,33.543493,31.333481,67.446629,80.091427
20120904,102.76679,23.762782,22.661857,21.957974,104.47082,24.966004,108.68242,102.04333,75.384487,102.91237,29.584126,49.547599,81.347104,25.966297,78.06156,25.891711,87.988277,21.67015,83.64528,102.84461,119.99077,117.49977,129.65446,31.282177,104.19795,48.356323,49.225182,29.103147,36.888467,30.102404,36.538318,55.336959,47.939575,26.400206,44.788144,58.66259,45.810001,110.210002,32.978131,66.690632,14.400941,33.830299,28.838932,32.889781,32.612581,37.092533,43.513139,90.553505,33.955146,79.689624,247.880005,66.222368,7.8525,30.27737,84.25,29.583472,36.035,31.836199,17.354898,43.944332,99.812875,47.430292,18.542583,28.900306,340.860875,102.229915,53.650343,181.320291,22.025306,61.598172,34.127698,34.141215,40.995597,41.786021,80.487831,38.788515,85.288527,29.751103,39.076314,27.909394,46.924677,30.421551,66.549434,21.491796,61.404062,79.324465,56.718437,23.740791,67.668285,31.491535,52.017396,57.564623,67.744761,73.218852,31.404516,38.266387,33.487214,31.121707,68.292038,79.92629
20120905,103.00707,23.79195,22.652599,21.948669,104.42194,24.966004,108.72765,102.0821,75.337387,102.90308,29.574499,49.518025,81.163181,25.975541,78.070063,25.900306,87.988277,21.661832,83.64528,102.80673,120.01019,116.94605,129.28796,31.207586,104.2458,48.13914,49.20579,29.040441,36.476094,29.945467,36.626153,55.231153,48.070429,26.417596,44.898565,58.66259,45.82,110.210002,33.128074,66.436944,14.400941,33.736275,28.810556,32.83446,32.469582,37.102066,43.580171,89.917579,34.200771,79.453381,246.220001,67.203505,7.813189,30.222555,85.190002,29.653197,35.48,32.007106,17.263556,43.561623,99.409025,48.509557,18.669153,29.11453,340.700719,105.621245,53.414165,181.786315,21.998247,61.607325,34.219913,34.35185,41.466291,41.561523,80.496865,38.449668,85.353647,29.621373,39.247978,27.909394,46.968097,30.903362,66.177563,21.618325,61.303847,78.846552,56.830825,23.87985,67.507217,31.594196,51.750442,56.137986,66.12698,72.919809,31.182152,38.353952,33.656058,31.075669,68.329199,80.118949
20120906,102.71134,23.79195,22.560028,21.911452,104.43172,24.966004,108.24827,102.06272,75.327965,102.74505,29.516737,49.567316,80.007085,25.966297,78.52915,25.960481,88.049192,21.794931,83.605674,102.10588,119.68976,114.99879,128.19787,30.881243,104.14053,48.23357,49.128208,29.757049,37.263348,30.082786,36.309955,54.684486,48.219978,26.45238,45.017479,58.362057,45.82,110.210002,33.962136,67.8369,14.742916,34.497878,29.453734,33.240164,32.836016,37.692953,44.556919,90.727905,33.621097,80.143208,251.380005,68.044485,8.206306,30.606274,86.470001,30.9979,37.244999,32.899624,18.021691,44.489689,101.437233,49.531514,19.265842,29.637637,350.050053,109.079825,54.462798,185.570435,22.638624,62.129343,35.676862,34.937968,42.37147,42.595391,81.952063,39.136776,86.776982,29.915425,39.970779,28.791035,47.986102,31.442992,66.74184,21.997911,62.169332,79.191717,58.647762,24.378547,68.653654,32.030507,52.332015,57.084367,66.12698,74.20009,31.643983,38.660435,33.018206,32.079298,69.499756,81.641875
20120907,102.75755,23.782227,22.597056,21.892845,104.44149,24.975998,108.47439,102.16933,75.450431,103.0704,29.574499,49.537742,80.199769,26.317566,78.665172,25.977672,88.127509,21.836524,83.625473,102.23847,119.8257,114.46353,128.03812,30.881243,104.19795,48.431867,49.166999,30.195968,38.16307,30.200489,36.18699,54.763841,48.780782,26.591511,45.263802,58.546255,45.810001,110.210002,34.627508,69.011362,14.894905,34.789357,29.406442,32.972766,32.728764,37.673892,44.796318,91.287346,33.395123,79.339982,259.140015,68.109894,8.648562,30.423549,86.639999,31.944172,37.720001,32.71922,17.86641,44.068712,102.307747,49.416903,19.518984,29.52305,353.428441,111.760227,54.094357,185.943248,21.817861,62.165977,36.239356,34.709017,42.226642,42.949861,82.268409,39.165012,86.349051,29.638671,39.799112,28.423685,47.904083,31.414081,66.695585,21.907533,62.424422,78.616452,58.001532,24.536786,69.326357,31.910736,52.322483,57.559914,66.733646,74.209437,31.695299,38.283901,32.774319,32.22662,68.580031,82.495083
20120910,102.62817,23.801673,22.597056,21.892845,104.43172,24.966004,108.46535,102.26626,75.488115,102.95885,29.593754,49.439161,80.252316,26.280592,78.537647,26.037847,88.353769,21.695106,83.605674,102.28583,119.84512,114.74039,128.16029,30.890569,104.14053,48.47908,49.07002,29.954114,37.731952,30.220105,36.292388,54.896098,48.509729,26.661077,45.467653,58.614117,45.810001,110.210002,34.571278,68.7107,14.771414,34.563695,29.094312,32.935887,32.693017,37.540466,44.729286,88.912726,32.717196,79.425033,257.089996,66.418596,8.432347,30.27737,86.610001,31.705114,36.790001,32.443868,17.49191,44.193089,102.271849,49.20678,19.419535,29.722329,350.735753,110.175042,54.132146,187.294712,20.979059,62.440726,35.74141,34.489222,42.108967,43.07688,82.521493,39.023825,84.348937,29.794345,39.988846,28.212458,48.265933,31.134633,66.455072,21.781005,62.415316,78.430598,57.402131,24.373752,68.871576,32.013397,51.23561,57.847125,67.147289,73.461826,31.44361,38.581626,32.961923,31.849108,68.292038,82.091419
20120911,102.75755,23.772505,22.560028,21.874236,104.32419,24.966004,108.55579,102.28564,75.50696,102.92167,29.545619,49.439161,80.252316,26.363787,79.073251,26.080827,88.59743,21.977941,83.625473,102.09641,119.76743,114.02055,127.72801,30.797326,104.00656,48.460194,49.07972,30.303462,38.059976,30.210296,36.345089,54.843196,48.715355,26.713251,45.586566,58.575337,45.810001,110.210002,34.693108,69.44357,14.894905,34.751746,29.16998,32.83446,32.612581,37.559527,44.710134,88.62429,32.864572,79.321085,255.669998,66.596131,8.874603,30.661092,86.760002,32.531857,36.810001,32.538819,17.391435,44.059143,102.469286,49.244985,19.518984,29.547962,346.441441,112.106086,53.584214,189.457066,21.051214,62.459039,36.515992,34.589961,42.081813,43.606613,82.431103,39.230899,84.81408,29.742453,40.052094,28.276746,48.092245,31.144268,66.214566,21.844269,62.187556,78.218188,57.926605,24.3258,69.790622,32.1845,50.339413,58.47334,67.597693,73.602004,32.130251,38.739245,32.933784,31.443975,68.802993,82.219859
20120912,102.60968,23.79195,22.560028,21.837018,104.41216,24.966004,108.33872,102.22749,75.478699,102.80082,29.593754,49.527886,79.945777,26.428495,79.311294,26.158193,88.736669,21.944666,83.61557,101.59445,119.60236,112.59933,126.90104,30.573551,103.98742,48.545179,49.060324,30.464695,38.397371,30.239722,36.107941,54.525775,48.640583,26.739339,45.629038,58.323277,45.810001,110.210002,34.646252,69.866373,14.9519,34.892786,29.330774,32.659267,32.424893,37.578589,44.93038,89.858555,33.208445,78.574555,255.630005,66.306463,8.815636,30.697634,86.730003,32.920326,36.994999,32.842653,17.427971,44.460987,102.73852,49.378698,19.790206,29.767167,345.785802,113.595193,53.895968,189.923089,20.915924,62.413252,36.811071,34.622231,42.136122,43.955175,82.087642,39.202663,84.479176,29.173008,40.232791,28.267562,48.651904,31.086449,64.808497,21.753891,62.041787,76.704802,58.479179,24.536786,70.415949,32.270054,50.562455,58.826469,67.689611,73.66742,32.611631,39.308422,33.168288,31.609712,68.812285,82.155639
20120913,102.5912,23.772505,22.522998,21.818411,104.34373,24.966004,108.91759,102.44072,75.563482,103.09829,29.622636,49.557459,80.024605,26.65035,79.821388,26.226962,88.962929,21.753337,83.64528,101.88805,119.83541,112.15635,126.82588,30.545576,104.46592,48.582951,49.060324,30.984235,39.334578,30.220105,36.020106,54.51696,48.883597,26.678469,45.569581,58.856484,45.810001,110.220003,35.499053,71.003251,15.341371,35.28769,29.728031,33.240164,32.880702,37.959808,45.50494,91.628115,33.837244,78.735199,260.23999,66.885806,9.238236,30.798133,88.559998,34.314835,37.544998,33.469313,17.683728,45.398619,104.605182,50.238287,19.907736,30.011283,353.373387,115.929736,55.076861,192.337086,21.069253,63.182539,38.175813,35.359855,42.679232,44.826581,82.76553,39.814467,85.642033,29.619804,40.734448,28.414501,47.860659,31.433354,65.567032,21.916571,62.779733,79.78468,59.799737,24.80052,71.695031,32.637926,51.586722,59.54685,68.691539,75.256084,32.983048,39.912631,33.78738,32.733038,69.806333,83.696918
20120914,102.19381,23.704443,22.439682,21.734673,104.39261,24.977997,108.26636,102.45041,75.63885,102.83801,29.64189,49.587033,78.956091,26.678149,79.812884,26.261346,89.136971,21.828205,83.605674,100.93149,119.41787,109.17549,124.9652,30.090621,104.36065,48.771806,49.040929,31.261921,39.840667,30.141637,35.712694,53.908568,49.201388,26.66712,45.705483,58.972823,45.810001,110.220003,35.939509,71.942821,15.464863,35.503948,29.869908,32.991208,32.657267,37.807317,45.686882,92.741638,34.407095,76.883052,261.269989,66.605477,9.385655,30.368734,88.699997,34.653501,38.134998,33.516786,17.802471,44.939371,105.224416,49.999512,19.989103,30.89807,355.195195,116.592633,56.17273,192.756504,21.078273,62.706315,38.332572,35.147788,42.290004,44.720238,82.883028,40.520397,87.428185,28.857624,39.785862,28.662461,46.625547,31.751351,65.178515,21.509871,63.007493,79.191717,60.764399,24.19633,73.523648,31.876514,51.931336,60.469688,67.72638,77.050341,32.80467,38.993184,33.78738,33.26708,69.211763,84.678565
20120917,102.29547,23.694722,22.467454,21.743977,104.37306,24.958006,108.6372,102.45041,75.667111,103.0704,29.613008,49.65604,79.954537,26.761546,79.744877,26.287135,89.337125,21.86148,83.605674,101.13985,119.43728,110.48596,125.48206,30.240093,104.28409,48.686821,49.07002,31.082769,39.334578,30.249531,36.05524,54.31416,48.995758,26.623476,45.518617,58.885571,45.810001,110.220003,35.386593,71.397869,15.322372,35.334706,29.898284,33.083416,32.451707,38.026521,45.514514,93.881985,34.14182,77.572878,258,65.334665,9.139957,30.213417,88.519997,33.926366,38.404999,33.288912,17.501044,44.872397,105.125697,49.808494,19.934858,32.78125,355.345341,115.189987,55.653137,193.073397,21.024155,62.504833,37.982165,35.359855,42.389574,44.653282,83.280724,40.350974,87.242124,29.094162,40.132461,28.662461,47.267228,31.895892,65.113763,21.708703,63.089483,80.262592,60.69884,23.812719,73.087813,32.16739,52.151506,59.75402,68.231941,76.769992,32.711814,39.03697,33.487214,32.530473,68.737962,84.320769
20120918,102.39713,23.72389,22.485969,21.762584,104.31441,24.968002,108.97186,102.43103,75.704794,103.24702,29.613008,49.65604,80.226043,26.715214,79.778877,26.278539,89.398041,21.811567,83.61557,101.39556,119.57323,111.03968,125.91434,30.324171,104.2458,48.658491,49.040929,30.984235,39.184625,30.602639,36.257254,54.525775,48.939679,26.693308,45.61205,58.875874,45.810001,110.220003,35.29288,70.8905,15.246378,35.344107,29.917199,33.267828,32.353395,38.150414,45.294268,94.167749,33.797947,77.525634,258.75,65.829906,9.071161,30.058103,88.610001,33.806834,38.459999,33.089518,17.400568,45.350781,104.973135,49.569719,20.106632,33.264496,359.499516,115.170768,55.605902,192.998845,21.078273,62.779582,38.046713,35.608803,42.461987,44.602083,84.130345,40.435685,86.916526,29.164249,40.205431,28.634911,47.146611,31.818804,65.428281,21.699665,63.062153,80.988309,60.951717,23.616117,72.225619,32.218722,52.773726,59.617476,67.570118,76.143872,32.660501,39.325936,33.449693,32.631753,68.7008,84.082235
20120919,102.69286,23.743336,22.495225,21.818411,104.41216,24.968002,109.15275,102.41165,75.676533,103.12618,29.632263,49.774342,80.716512,26.817146,79.676862,26.321521,89.493759,21.944666,83.61557,101.63233,119.63149,111.76875,126.29022,30.40825,104.3415,48.809575,49.176695,31.055894,39.596995,30.543787,36.318737,54.807927,48.93033,26.719495,45.603554,58.885571,45.810001,110.210002,35.48968,70.204619,15.23688,35.42873,29.945575,33.360032,32.389146,38.188537,45.763491,94.193242,33.660394,77.213791,261.679993,65.31598,9.130129,30.058103,88.949997,34.045894,38.494999,33.592747,17.464508,45.647377,104.641081,50.333799,20.278407,33.483703,364.11411,114.344551,56.182179,192.402322,20.879846,62.825369,38.120484,35.516602,42.416729,44.494756,83.904382,40.313327,87.10258,29.0416,40.597631,28.515521,47.117665,31.587533,65.539282,21.835231,63.098596,81.10336,60.951717,24.028501,70.785461,32.304272,52.601419,58.878261,68.268702,76.368153,32.93662,39.641175,33.590397,32.45681,69.090993,83.091412
